customer_id,recency,frequency,monetary,unique_products,avg_unit_price,lifespan_days,avg_order_value,purchase_rate,revenue_per_product,r_score,f_score,m_score,rfm_score,segment,churned,cluster,cluster_name,action
12537,409,1,732.94,43,2.92,0,732.94,1.0,17.05,2,1,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12538,30,2,640.45,33,3.83,349,320.23,0.0057,19.41,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12539,23,7,11214.75,276,3.78,694,1602.11,0.0101,40.63,4,4,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12540,20,33,22254.49,354,3.89,712,674.38,0.0463,62.87,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12541,30,3,981.18,46,3.62,251,327.06,0.0119,21.33,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12542,485,2,481.88,39,2.47,156,240.94,0.0127,12.36,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12543,449,1,980.25,43,2.61,0,980.25,1.0,22.8,1,1,3,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12544,37,1,372.7,19,4.11,0,372.7,1.0,19.62,4,1,2,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12545,76,2,1000.39,42,4.02,184,500.2,0.0108,23.82,3,2,3,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12546,47,2,1161.5,59,3.2,31,580.75,0.0625,19.69,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12547,198,3,383.58,13,4.94,302,127.86,0.0099,29.51,2,3,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
12548,167,1,95.2,5,6.72,0,95.2,1.0,19.04,3,1,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
12549,576,6,1575.68,38,1.65,121,262.61,0.0492,41.47,1,4,4,9,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
12550,80,1,964.83,57,3.09,0,964.83,1.0,16.93,3,1,3,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12551,358,1,168.0,10,1.68,0,168.0,1.0,16.8,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12552,39,2,437.82,20,9.12,0,218.91,2.0,21.89,4,2,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12553,9,12,4608.75,109,3.49,415,384.06,0.0288,42.28,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12554,449,1,468.5,26,3.82,0,468.5,1.0,18.02,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12555,683,1,129.23,1,129.23,0,129.23,1.0,129.23,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
12556,51,2,603.71,100,2.66,100,301.86,0.0198,6.04,4,2,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12557,17,8,18716.14,15,2.17,706,2339.52,0.0113,1247.74,5,4,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12558,8,1,269.96,11,1.25,0,269.96,1.0,24.54,5,1,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12559,311,2,561.71,21,3.55,8,280.86,0.2222,26.75,2,2,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12560,6,3,2134.01,91,2.86,137,711.34,0.0217,23.45,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12561,303,1,238.85,16,2.96,0,238.85,1.0,14.93,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12562,9,9,4966.92,113,3.27,427,551.88,0.021,43.96,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12563,409,1,249.24,13,3.92,0,249.24,1.0,19.17,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12564,262,1,456.9,21,5.58,0,456.9,1.0,21.76,2,1,2,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
12565,289,1,145.92,9,2.35,0,145.92,1.0,16.21,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
12566,87,1,351.65,19,3.9,0,351.65,1.0,18.51,3,1,2,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
12567,23,15,13709.86,365,3.64,644,913.99,0.0233,37.56,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12568,645,1,70.0,5,6.23,0,70.0,1.0,14.0,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
12569,3,32,4124.69,92,5.43,250,128.9,0.1275,44.83,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12570,683,1,77.52,1,77.52,0,77.52,1.0,77.52,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
12571,40,2,519.61,31,1.32,81,259.8,0.0244,16.76,4,2,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12572,9,2,1020.42,53,4.23,43,510.21,0.0455,19.25,5,2,3,10,Loyal,0,1,At Risk,"Send win-back campaigns, offer discounts"
12573,228,5,717.41,107,2.21,237,143.48,0.021,6.7,2,4,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12574,316,1,218.45,11,5.2,0,218.45,1.0,19.86,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12575,458,2,622.82,34,3.57,69,311.41,0.0286,18.32,1,2,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12576,36,8,2142.72,114,2.58,490,267.84,0.0163,18.8,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12577,36,8,1653.75,259,1.81,700,206.72,0.0114,6.39,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12578,22,4,4642.45,149,3.11,422,1160.61,0.0095,31.16,4,3,5,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12579,79,1,440.42,29,3.34,0,440.42,1.0,15.19,3,1,2,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
12580,247,2,1052.9,52,2.61,329,526.45,0.0061,20.25,2,2,3,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
12581,40,1,197.71,15,2.89,0,197.71,1.0,13.18,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
12582,239,4,1980.4,88,3.86,338,495.1,0.0118,22.5,2,3,4,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12583,3,27,14447.44,141,3.1,730,535.09,0.0369,102.46,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12584,4,9,2338.15,44,7.48,276,259.79,0.0325,53.14,5,5,4,14,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12585,235,2,2040.1,77,3.46,117,1020.05,0.0169,26.49,2,2,4,8,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12586,18,4,2062.67,82,5.12,706,515.67,0.0057,25.15,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12587,8,1,144.0,4,11.56,0,144.0,1.0,36.0,5,1,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12588,40,4,958.78,31,7.18,558,239.7,0.0072,30.93,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12589,29,8,4695.66,121,9.5,660,586.96,0.0121,38.81,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12590,212,2,9864.26,68,10.55,0,4932.13,2.0,145.06,2,2,5,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12591,318,3,1352.15,63,4.34,91,450.72,0.0326,21.46,2,3,4,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12592,93,5,2582.66,42,10.83,427,516.53,0.0117,61.49,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12593,109,3,418.1,14,2.65,110,139.37,0.027,29.86,3,3,2,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
12594,38,15,5090.11,78,3.07,608,339.34,0.0246,65.26,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12595,505,1,299.02,19,3.19,0,299.02,1.0,15.74,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12596,52,2,618.27,25,4.41,190,309.14,0.0105,24.73,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12597,20,4,3811.22,184,3.94,248,952.8,0.0161,20.71,5,3,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12598,10,11,4534.09,130,2.81,639,412.19,0.0172,34.88,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12599,30,13,2296.72,47,2.78,548,176.67,0.0237,48.87,4,5,4,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12600,29,21,5043.92,53,5.83,703,240.19,0.0298,95.17,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12601,190,6,681.26,24,6.8,214,113.54,0.0279,28.39,3,4,3,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12602,59,1,153.12,12,1.97,0,153.12,1.0,12.76,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
12603,22,1,739.2,2,14.48,0,739.2,1.0,369.6,4,1,3,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12604,80,2,254.18,15,2.59,182,127.09,0.0109,16.95,3,2,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
12605,377,4,1232.95,63,2.22,81,308.24,0.0488,19.57,2,3,3,8,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12606,683,1,21.0,1,21.0,0,21.0,1.0,21.0,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
12607,61,1,1579.51,101,2.16,0,1579.51,1.0,15.64,3,1,4,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12608,405,1,415.79,16,1.63,0,415.79,1.0,25.99,2,1,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12609,79,9,3435.86,129,3.95,641,381.76,0.014,26.63,3,5,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12610,23,5,2099.54,85,5.02,103,419.91,0.0481,24.7,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12611,53,1,1193.32,65,2.68,0,1193.32,1.0,18.36,4,1,3,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12612,75,1,704.04,19,4.44,0,704.04,1.0,37.05,3,1,3,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12613,58,10,6835.07,218,2.93,668,683.51,0.0149,31.35,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12614,278,1,315.6,20,5.61,0,315.6,1.0,15.78,2,1,2,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
12615,3,8,5740.98,198,3.06,629,717.62,0.0127,28.99,5,4,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12616,96,3,1131.1,32,3.76,293,377.03,0.0102,35.35,3,3,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12617,30,1,355.53,39,1.9,0,355.53,1.0,9.12,4,1,2,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12618,22,1,177.31,11,6.64,0,177.31,1.0,16.12,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
12619,17,10,3781.38,55,6.61,544,378.14,0.0183,68.75,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12620,15,3,1339.41,89,2.15,189,446.47,0.0158,15.05,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12621,2,35,24775.81,344,3.03,666,707.88,0.0525,72.02,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12622,233,1,180.1,11,5.74,0,180.1,1.0,16.37,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
12623,277,7,3747.84,112,2.97,420,535.41,0.0166,33.46,2,4,5,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12624,107,2,641.13,36,3.87,71,320.56,0.0278,17.81,3,2,3,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
12625,212,4,5164.88,144,2.31,384,1291.22,0.0104,35.87,2,3,5,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12626,24,9,6620.48,232,2.82,303,735.61,0.0296,28.54,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12627,11,7,4478.53,162,2.94,129,639.79,0.0538,27.65,5,4,5,14,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12628,5,3,786.46,34,3.59,60,262.15,0.0492,23.13,5,3,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12629,386,2,1558.22,40,4.0,37,779.11,0.0526,38.96,2,2,4,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
12630,10,2,1270.88,60,4.49,34,635.44,0.0571,21.18,5,2,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12631,58,6,3481.57,131,3.13,635,580.26,0.0094,26.58,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12632,521,2,804.88,32,2.23,44,402.44,0.0444,25.15,1,2,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12633,59,7,5678.16,220,3.05,466,811.17,0.015,25.81,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12634,536,2,490.0,20,7.78,12,245.0,0.1538,24.5,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12635,90,4,2930.41,159,2.64,367,732.6,0.0109,18.43,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12636,739,1,141.0,1,141.0,0,141.0,1.0,141.0,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
12637,68,12,8340.31,295,2.52,476,695.03,0.0252,28.27,3,5,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12638,34,2,921.49,47,3.37,606,460.74,0.0033,19.61,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12639,239,3,1312.37,58,4.47,389,437.46,0.0077,22.63,2,3,4,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12640,24,3,1174.58,47,5.72,57,391.53,0.0517,24.99,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12641,116,1,185.9,10,6.97,0,185.9,1.0,18.59,3,1,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
12642,26,3,1013.26,39,3.59,82,337.75,0.0361,25.98,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12643,129,12,8350.42,14,7.07,482,695.87,0.0248,596.46,3,5,5,13,Champion,1,0,Champions,"Reward with loyalty perks, ask for reviews"
12644,130,4,1918.49,106,3.4,564,479.62,0.0071,18.1,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12645,34,8,3539.3,111,2.62,635,442.41,0.0126,31.89,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12646,5,2,1346.97,43,2.39,44,673.48,0.0444,31.32,5,2,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12647,23,36,17924.35,240,4.9,672,497.9,0.0535,74.68,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12648,155,4,1112.0,38,3.69,546,278.0,0.0073,29.26,3,3,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12649,108,8,2294.65,94,2.71,588,286.83,0.0136,24.41,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12650,4,1,314.44,20,1.93,0,314.44,1.0,15.72,5,1,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12651,335,4,377.75,30,2.04,130,94.44,0.0305,12.59,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
12652,332,2,1017.03,51,3.02,102,508.52,0.0194,19.94,2,2,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
12653,149,3,4160.83,76,2.75,378,1386.94,0.0079,54.75,3,3,5,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12654,11,5,601.98,31,4.42,284,120.4,0.0175,19.42,5,4,2,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12655,424,1,261.35,16,5.49,0,261.35,1.0,16.33,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
12656,18,8,6407.83,174,3.89,545,800.98,0.0147,36.83,5,4,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12657,12,4,1643.18,35,5.04,67,410.8,0.0588,46.95,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12658,19,1,686.05,36,4.11,0,686.05,1.0,19.06,5,1,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12659,30,1,91.68,5,5.31,0,91.68,1.0,18.34,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
12660,12,1,245.1,13,3.87,0,245.1,1.0,18.85,5,1,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12661,437,1,162.0,11,0.88,0,162.0,1.0,14.73,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
12662,1,20,6988.02,163,3.36,617,349.4,0.0324,42.87,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12663,625,2,239.4,9,5.84,43,119.7,0.0455,26.6,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12664,9,11,6070.04,10,11.38,718,551.82,0.0153,607.0,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12665,325,3,313.6,13,4.92,344,104.53,0.0087,24.12,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
12666,395,1,1248.42,31,3.85,0,1248.42,1.0,40.27,2,1,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12667,59,1,620.13,33,3.62,0,620.13,1.0,18.79,4,1,3,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12668,12,10,11444.68,263,3.48,665,1144.47,0.015,43.52,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12669,151,3,2744.03,98,13.74,105,914.68,0.0283,28.0,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12670,11,7,3760.29,71,3.69,656,537.18,0.0107,52.96,5,4,5,14,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12671,607,1,2622.48,45,2.73,0,2622.48,1.0,58.28,1,1,4,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12672,330,2,437.05,22,4.53,265,218.52,0.0075,19.87,2,2,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12673,6,3,1230.02,68,2.96,396,410.01,0.0076,18.09,5,3,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12674,39,4,1970.6,52,3.23,169,492.65,0.0235,37.9,4,3,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12675,554,2,958.5,111,3.78,24,479.25,0.08,8.64,1,2,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12676,25,11,2843.09,67,5.24,458,258.46,0.024,42.43,4,5,4,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12677,556,2,395.1,13,4.05,111,197.55,0.0179,30.39,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12678,43,21,34281.18,199,4.8,658,1632.44,0.0319,172.27,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12679,59,4,1113.02,43,4.0,225,278.26,0.0177,25.88,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12680,1,4,880.81,33,3.91,112,220.2,0.0354,26.69,5,3,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12681,15,45,30868.28,459,2.98,711,685.96,0.0632,67.25,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12682,4,52,24033.91,327,3.59,735,462.19,0.0707,73.5,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12683,5,21,12696.78,236,2.79,722,604.61,0.029,53.8,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12684,8,7,2283.63,61,2.54,205,326.23,0.034,37.44,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12685,29,6,2863.08,117,3.07,65,477.18,0.0909,24.47,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12686,372,1,178.28,7,3.26,0,178.28,1.0,25.47,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12687,481,2,2138.91,126,4.48,0,1069.46,2.0,16.98,1,2,4,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
12688,114,1,4873.81,171,4.12,0,4873.81,1.0,28.5,3,1,5,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12689,26,2,1247.61,57,2.85,101,623.8,0.0196,21.89,4,2,3,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12690,206,1,389.01,16,5.53,0,389.01,1.0,24.31,2,1,2,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
12691,29,7,1170.4,24,5.09,392,167.2,0.0178,48.77,4,4,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12692,638,1,110.95,13,3.12,0,110.95,1.0,8.53,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
12693,128,7,1703.02,63,5.07,395,243.29,0.0177,27.03,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
12694,71,3,1843.35,69,2.91,350,614.45,0.0085,26.72,3,3,4,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12695,8,7,1407.12,46,5.39,658,201.02,0.0106,30.59,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12696,435,2,851.91,43,3.29,74,425.96,0.0267,19.81,1,2,3,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12697,29,3,957.59,37,5.03,140,319.2,0.0213,25.88,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12698,591,1,339.75,16,5.1,0,339.75,1.0,21.23,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12699,418,1,638.11,41,3.11,0,638.11,1.0,15.56,1,1,3,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
12700,8,4,4939.99,193,2.62,207,1235.0,0.0192,25.6,5,3,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12701,80,6,2446.41,118,2.98,553,407.73,0.0108,20.73,3,4,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12702,20,1,219.0,12,5.44,0,219.0,1.0,18.25,5,1,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
12703,72,4,1006.53,56,2.92,613,251.63,0.0065,17.97,3,3,3,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12704,8,8,2340.84,64,6.43,162,292.6,0.0491,36.58,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
12705,16,14,11762.1,320,2.62,518,840.15,0.027,36.76,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
12707,292,1,603.42,33,3.24,0,603.42,1.0,18.29,2,1,2,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
